-163.74777334,69.999376132
-33.9173480809,67.9194917896
-33.1006976535,79.2318239282
12.4406153953,78.3818843363
52.6888177736,72.8216103627
117.286877647,73.9580525531
119.838543491,76.4863480777
131.101279469,73.2827942825
176.566148568,72.9257385316
178.619991174,72.3904109591
