-84.5959840991,24.0206917803
-80.4084015275,22.7026245797
-79.1357652493,11.5132958842
-63.3635089594,36.7461269136
-61.1061933298,25.31527195
-48.1793280744,19.5822633327
-39.7776645891,24.9532121282
-21.8531468175,19.3445640473
-11.8658380345,21.6033354785
110.24990429,71.3265057606
